ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,74107,Married women currently using any method of contraception,26.9,1,KE,Kenya,1989,KE1989DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,1989,DHS,4765,4778,,,
KEN,74108,Married women currently using any modern method of contraception,17.9,1,KE,Kenya,1989,KE1989DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,1989,DHS,4765,4778,,,
KEN,390214,Current users most recent supply or information from a public source,70.5,1,KE,Kenya,1989,KE1989DHS,FP_SRCM_W_PUB,32733010,I,1000,0,Total,Total,0,,1,1,FPSRCMWPUB,,1989,DHS,1048,1099,,,
KEN,390230,Current users most recent supply or information from a private medical source,27.1,1,KE,Kenya,1989,KE1989DHS,FP_SRCM_W_PRV,32733080,I,1000,0,Total,Total,0,,1,1,FPSRCMWPRV,,1989,DHS,1048,1099,,,
KEN,76378,Believes fertile period is middle of the cycle,22.4,1,KE,Kenya,1989,KE1989DHS,FP_KFTP_W_HLF,32903040,I,1000,0,Total,Total,0,,1,1,FPKFTPWHLF,,1989,DHS,7150,7150,,,
KEN,471445,Married women currently using any method of contraception,32.7,1,KE,Kenya,1993,KE1993DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,1993,DHS,4629,4583,,,
KEN,471446,Married women currently using any modern method of contraception,27.3,1,KE,Kenya,1993,KE1993DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,1993,DHS,4629,4583,,,
KEN,301358,Current users most recent supply or information from a public source,69.2,1,KE,Kenya,1993,KE1993DHS,FP_SRCM_W_PUB,32733010,I,1000,0,Total,Total,0,,1,1,FPSRCMWPUB,,1993,DHS,1560,1552,,,
KEN,301359,Current users most recent supply or information from a private medical source,27.3,1,KE,Kenya,1993,KE1993DHS,FP_SRCM_W_PRV,32733080,I,1000,0,Total,Total,0,,1,1,FPSRCMWPRV,,1993,DHS,1560,1552,,,
KEN,201489,Believes fertile period is middle of the cycle,20,1,KE,Kenya,1993,KE1993DHS,FP_KFTP_W_HLF,32903040,I,1000,0,Total,Total,0,,1,1,FPKFTPWHLF,,1993,DHS,7540,7540,,,
KEN,516299,Unmet need for family planning,35.3,1,KE,Kenya,1993,KE1993DHS,FP_NADM_W_UNT,32933030,I,1000,0,Total,Total,0,,1,1,FPNADMWUNT,,1993,DHS,4629,4583,,,
KEN,516303,"Met need for family planning (currently using), total",32.7,1,KE,Kenya,1993,KE1993DHS,FP_NADM_W_MNT,32933060,I,1000,0,Total,Total,0,,1,1,FPNADMWMNT,,1993,DHS,4629,4583,,,
KEN,516318,Total demand for family planning,68.1,1,KE,Kenya,1993,KE1993DHS,FP_NADM_W_TDT,32933090,I,1000,0,Total,Total,0,,1,1,FPNADMWTDT,,1993,DHS,4629,4583,,,
KEN,427238,Demand for family planning satisfied by modern methods,40.1,1,KE,Kenya,1993,KE1993DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,1993,DHS,3150,3124,,,
KEN,478748,Future use of contraception: In next 12 months,44.2,1,KE,Kenya,1993,KE1993DHS,FP_FUTU_W_I12,33083020,I,1000,0,Total,Total,0,,1,1,FPFUTUWI12,,1993,DHS,3113,3104,,,
KEN,737702,Married women currently using any method of contraception,39,1,KE,Kenya,1998,KE1998DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,1998,DHS,4834,4847,,,
KEN,737705,Married women currently using any modern method of contraception,31.5,1,KE,Kenya,1998,KE1998DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,1998,DHS,4834,4847,,,
